IP Address,Timestamp,HTTP Method,Request Path,Status Code,Response Size,Referrer,User Agent,Request Length,Query Parameters Count,Is Secure,Time of Day,Day of Week,User-Agent Length,Referrer Length,Status Code Category,Request Frequency,Status Code Distribution,Request Size Distribution,User-Agent Diversity,Time Interval Between Requests,Path Frequency,Suspicious Patterns
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaI_y&sid=1RFlO103GXv8np9qAAwH,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:55,Tuesday,162,17,2xx,6034,"defaultdict(<class 'int'>, {'200': 5715, '400': 269, '499': 46, '304': 4})",1761.5124295657938,47,0:00:04.203879,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaI_e&sid=NUGPRR-zdBOz49NhAAwI,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:55,Tuesday,162,17,2xx,6035,"defaultdict(<class 'int'>, {'200': 5716, '400': 269, '499': 46, '304': 4})",1761.26628003314,47,0:00:04.203182,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaId9&sid=QwsXyPymWeIFbjofAAwb,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",320,4,No,07:02:55,Tuesday,158,17,2xx,6036,"defaultdict(<class 'int'>, {'200': 5717, '400': 269, '499': 46, '304': 4})",1761.0202120609674,47,0:00:04.202486,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaGk8&sid=XtTUhA4_JkRexPW6AAwL,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:55,Tuesday,163,17,2xx,6037,"defaultdict(<class 'int'>, {'200': 5718, '400': 269, '499': 46, '304': 4})",1760.774225608746,47,0:00:04.201789,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaGhl&sid=Mvun_EmPv8u03qKtAAwN,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:55,Tuesday,163,17,2xx,6038,"defaultdict(<class 'int'>, {'200': 5719, '400': 269, '499': 46, '304': 4})",1760.5283206359722,47,0:00:04.201093,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaGhf&sid=Bq0oEF4DJjxJDDpQAAwM,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:55,Tuesday,163,17,2xx,6039,"defaultdict(<class 'int'>, {'200': 5720, '400': 269, '499': 46, '304': 4})",1760.2824971021691,47,0:00:04.200397,1,No
172.18.28.9,2024-09-10T07:02:55+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaIeK&sid=fu4cFOgF3HPsP-kEAAwc,200,276,http://localhost/,"Mozilla/5.0 (Linux; Android 12; V2111 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",320,4,No,07:02:55,Tuesday,158,17,2xx,6040,"defaultdict(<class 'int'>, {'200': 5721, '400': 269, '499': 46, '304': 4})",1760.0367549668874,47,0:00:04.199702,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaL7C&sid=AYT3qw6S5lBAmG0lAAvk,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,161,17,2xx,6041,"defaultdict(<class 'int'>, {'200': 5722, '400': 269, '499': 46, '304': 4})",1759.7457374606854,47,0:00:04.199172,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaKuJ&sid=44Y4rqAR4cd9GA1qAArF,200,289,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,07:02:56,Tuesday,111,20,2xx,6042,"defaultdict(<class 'int'>, {'200': 5723, '400': 269, '499': 46, '304': 4})",1759.5023171135385,47,0:00:04.198477,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaKwd&sid=LS0PL2XYwwFwWbbTAAvP,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,160,17,2xx,6043,"defaultdict(<class 'int'>, {'200': 5724, '400': 269, '499': 46, '304': 4})",1759.258977329141,47,0:00:04.197782,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaKwY&sid=WOAHrf96FIcZs7QsAAvR,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,160,17,2xx,6044,"defaultdict(<class 'int'>, {'200': 5725, '400': 269, '499': 46, '304': 4})",1759.015718067505,47,0:00:04.197088,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaKwh&sid=RoBRrL5UySjT7sDtAAvS,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,160,17,2xx,6045,"defaultdict(<class 'int'>, {'200': 5726, '400': 269, '499': 46, '304': 4})",1758.7725392886682,47,0:00:04.196393,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaK_N&sid=AYT3qw6S5lBAmG0lAAvk,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:56,Tuesday,161,17,2xx,6046,"defaultdict(<class 'int'>, {'200': 5727, '400': 269, '499': 46, '304': 4})",1758.529440952696,47,0:00:04.195699,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaK_I&sid=9yy3ootRbmpqQVThAAvl,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:56,Tuesday,161,17,2xx,6047,"defaultdict(<class 'int'>, {'200': 5728, '400': 269, '499': 46, '304': 4})",1758.2864230196792,47,0:00:04.195005,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaK_R&sid=bJXxkIWGv0DQ992VAAvj,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:56,Tuesday,161,17,2xx,6048,"defaultdict(<class 'int'>, {'200': 5729, '400': 269, '499': 46, '304': 4})",1758.0434854497355,47,0:00:04.194311,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL5O&sid=jAjU9K_5cJSRhmgRAAwF,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:56,Tuesday,162,17,2xx,6049,"defaultdict(<class 'int'>, {'200': 5730, '400': 269, '499': 46, '304': 4})",1757.8006282030087,47,0:00:04.193618,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL5Z&sid=1RFlO103GXv8np9qAAwH,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:56,Tuesday,162,17,2xx,6050,"defaultdict(<class 'int'>, {'200': 5731, '400': 269, '499': 46, '304': 4})",1757.5578512396694,47,0:00:04.192924,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL5V&sid=NUGPRR-zdBOz49NhAAwI,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:56,Tuesday,162,17,2xx,6051,"defaultdict(<class 'int'>, {'200': 5732, '400': 269, '499': 46, '304': 4})",1757.3151545199141,47,0:00:04.192231,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL4r&sid=XtTUhA4_JkRexPW6AAwL,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:56,Tuesday,163,17,2xx,6052,"defaultdict(<class 'int'>, {'200': 5733, '400': 269, '499': 46, '304': 4})",1757.0725380039655,47,0:00:04.191539,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL4l&sid=Mvun_EmPv8u03qKtAAwN,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:56,Tuesday,163,17,2xx,6053,"defaultdict(<class 'int'>, {'200': 5734, '400': 269, '499': 46, '304': 4})",1756.8300016520734,47,0:00:04.190846,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL4o&sid=Bq0oEF4DJjxJDDpQAAwM,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",325,4,No,07:02:56,Tuesday,163,17,2xx,6054,"defaultdict(<class 'int'>, {'200': 5735, '400': 269, '499': 46, '304': 4})",1756.5875454245127,47,0:00:04.190154,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL9c&sid=Ymimw_2X2Li8R5-AAAv_,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,160,17,2xx,6055,"defaultdict(<class 'int'>, {'200': 5736, '400': 269, '499': 46, '304': 4})",1756.3451692815854,47,0:00:04.189462,1,No
172.18.28.9,2024-09-10T07:02:56+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLBF&sid=n_RfzlT6TpU7yF7MAAwA,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:02:56,Tuesday,160,17,2xx,6056,"defaultdict(<class 'int'>, {'200': 5737, '400': 269, '499': 46, '304': 4})",1756.1028731836195,47,0:00:04.188770,1,No
172.18.28.9,2024-09-10T07:02:57+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL9h&sid=dDEYGen7swpxJM-HAAv-,200,289,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:02:57,Tuesday,160,17,2xx,6057,"defaultdict(<class 'int'>, {'200': 5738, '400': 269, '499': 46, '304': 4})",1755.8606570909692,47,0:00:04.188243,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLJr&sid=XtTUhA4_JkRexPW6AAwL,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:58,Tuesday,163,17,2xx,6058,"defaultdict(<class 'int'>, {'200': 5739, '400': 269, '499': 46, '304': 4})",1755.5709805216243,47,0:00:04.187717,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLK9&sid=Bq0oEF4DJjxJDDpQAAwM,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:58,Tuesday,163,17,2xx,6059,"defaultdict(<class 'int'>, {'200': 5740, '400': 269, '499': 46, '304': 4})",1755.2813995708864,47,0:00:04.187025,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaLbP&sid=XtTUhA4_JkRexPW6AAwL,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:58,Tuesday,163,17,2xx,6060,"defaultdict(<class 'int'>, {'200': 5741, '400': 269, '499': 46, '304': 4})",1754.9920792079208,47,0:00:04.186334,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLK2&sid=Mvun_EmPv8u03qKtAAwN,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:02:58,Tuesday,163,17,2xx,6061,"defaultdict(<class 'int'>, {'200': 5742, '400': 269, '499': 46, '304': 4})",1754.702689325194,47,0:00:04.185644,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaLch&sid=Bq0oEF4DJjxJDDpQAAwM,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:58,Tuesday,163,17,2xx,6062,"defaultdict(<class 'int'>, {'200': 5743, '400': 269, '499': 46, '304': 4})",1754.4135598812272,47,0:00:04.184953,1,No
172.18.28.9,2024-09-10T07:02:58+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaLdD&sid=Mvun_EmPv8u03qKtAAwN,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 10; M2006C3MII Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:02:58,Tuesday,163,17,2xx,6063,"defaultdict(<class 'int'>, {'200': 5744, '400': 269, '499': 46, '304': 4})",1754.1245258123042,47,0:00:04.184263,1,No
172.18.28.9,2024-09-10T07:03:00+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL9W&sid=LS0PL2XYwwFwWbbTAAvP,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",320,4,No,07:03:00,Tuesday,160,17,2xx,6064,"defaultdict(<class 'int'>, {'200': 5745, '400': 269, '499': 46, '304': 4})",1753.8354221635884,47,0:00:04.183902,1,No
172.18.28.9,2024-09-10T07:03:01+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaMAV&sid=LS0PL2XYwwFwWbbTAAvP,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",321,4,No,07:03:01,Tuesday,160,17,2xx,6065,"defaultdict(<class 'int'>, {'200': 5746, '400': 269, '499': 46, '304': 4})",1753.5465787304204,47,0:00:04.183377,1,No
172.18.28.9,2024-09-10T07:03:02+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL9a&sid=WOAHrf96FIcZs7QsAAvR,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",320,4,No,07:03:02,Tuesday,160,17,2xx,6066,"defaultdict(<class 'int'>, {'200': 5747, '400': 269, '499': 46, '304': 4})",1753.257665677547,47,0:00:04.182852,1,No
172.18.28.9,2024-09-10T07:03:02+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL9S&sid=RoBRrL5UySjT7sDtAAvS,200,1,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",320,4,No,07:03:02,Tuesday,160,17,2xx,6067,"defaultdict(<class 'int'>, {'200': 5748, '400': 269, '499': 46, '304': 4})",1752.9688478655019,47,0:00:04.182163,1,No
172.18.28.9,2024-09-10T07:03:02+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaMZX&sid=WOAHrf96FIcZs7QsAAvR,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",321,4,No,07:03:02,Tuesday,160,17,2xx,6068,"defaultdict(<class 'int'>, {'200': 5749, '400': 269, '499': 46, '304': 4})",1752.6802900461437,47,0:00:04.181474,1,No
172.18.28.9,2024-09-10T07:03:02+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaMZf&sid=RoBRrL5UySjT7sDtAAvS,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",321,4,No,07:03:02,Tuesday,160,17,2xx,6069,"defaultdict(<class 'int'>, {'200': 5750, '400': 269, '499': 46, '304': 4})",1752.391827319163,47,0:00:04.180784,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,POST,/socket.io/?EIO=4&transport=polling&t=P7PaNqa&sid=Ymimw_2X2Li8R5-AAAv_,200,2,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",321,4,No,07:03:07,Tuesday,160,17,2xx,6070,"defaultdict(<class 'int'>, {'200': 5751, '400': 269, '499': 46, '304': 4})",1752.1034596375619,47,0:00:04.180919,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaL70&sid=44Y4rqAR4cd9GA1qAArF,200,285,https://ss.dmrc.org/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/128.0.0.0 Safari/537.36",276,4,No,07:03:07,Tuesday,111,20,2xx,6071,"defaultdict(<class 'int'>, {'200': 5752, '400': 269, '499': 46, '304': 4})",1751.8618020095537,47,0:00:04.180231,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaMAY&sid=LS0PL2XYwwFwWbbTAAvP,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6072,"defaultdict(<class 'int'>, {'200': 5753, '400': 269, '499': 46, '304': 4})",1751.6202239789197,47,0:00:04.179542,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaMZa&sid=WOAHrf96FIcZs7QsAAvR,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6073,"defaultdict(<class 'int'>, {'200': 5754, '400': 269, '499': 46, '304': 4})",1751.3787255063396,47,0:00:04.178854,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaMZj&sid=RoBRrL5UySjT7sDtAAvS,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3785 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6074,"defaultdict(<class 'int'>, {'200': 5755, '400': 269, '499': 46, '304': 4})",1751.137306552519,47,0:00:04.178166,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLDC&sid=AYT3qw6S5lBAmG0lAAvk,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:03:07,Tuesday,161,17,2xx,6075,"defaultdict(<class 'int'>, {'200': 5756, '400': 269, '499': 46, '304': 4})",1750.8959670781892,47,0:00:04.177478,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLDG&sid=9yy3ootRbmpqQVThAAvl,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:03:07,Tuesday,161,17,2xx,6076,"defaultdict(<class 'int'>, {'200': 5757, '400': 269, '499': 46, '304': 4})",1750.654707044108,47,0:00:04.176790,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLDO&sid=bJXxkIWGv0DQ992VAAvj,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; V2318 Build/UP1A.231005.007_IN; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",323,4,No,07:03:07,Tuesday,161,17,2xx,6077,"defaultdict(<class 'int'>, {'200': 5758, '400': 269, '499': 46, '304': 4})",1750.413526411058,47,0:00:04.176103,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLaM&sid=dDEYGen7swpxJM-HAAv-,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6078,"defaultdict(<class 'int'>, {'200': 5759, '400': 269, '499': 46, '304': 4})",1750.1724251398487,47,0:00:04.175416,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLPs&sid=Ymimw_2X2Li8R5-AAAv_,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6079,"defaultdict(<class 'int'>, {'200': 5760, '400': 269, '499': 46, '304': 4})",1749.9314031913143,47,0:00:04.174729,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLPo&sid=n_RfzlT6TpU7yF7MAAwA,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 14; RMX3395 Build/UKQ1.230924.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.143 Mobile Safari/537.36",322,4,No,07:03:07,Tuesday,160,17,2xx,6080,"defaultdict(<class 'int'>, {'200': 5761, '400': 269, '499': 46, '304': 4})",1749.6904605263157,47,0:00:04.174042,1,No
172.18.28.9,2024-09-10T07:03:07+05:30,GET,/socket.io/?EIO=4&transport=polling&t=P7PaLIY&sid=jAjU9K_5cJSRhmgRAAwF,200,285,http://localhost/,"Mozilla/5.0 (Linux; Android 11; vivo 1907 Build/RP1A.200720.012; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/127.0.6533.103 Mobile Safari/537.36",324,4,No,07:03:07,Tuesday,162,17,2xx,6081,"defaultdict(<class 'int'>, {'200': 5762, '400': 269, '499': 46, '304': 4})",1749.4495971057393,47,0:00:04.173355,1,No
